matchId,queueId,gameDuration,gameStartTimestamp,summonerName,teamId,championName,kills,deaths,assists,kda,totalMinionsKilled,totalDamageTaken,totalDamageDealtToChampions,goldEarned,visionScore,summoner1Id,summoner2Id,firstTowerKill,firstBloodAssist,firstBloodKill,champExperience,doubleKills,tripleKills,quadraKills,pentaKills,win,gameDurationMin,gameStartTime,gameStartTimeFormatted
BR1_3050080810,420,1703,1736287441622,Arthur Lanches,100,Teemo,3,8,6,1.12,209,21828,21465,10245,17,4,14,False,False,False,14357,0,0,0,0,False,28.4,2025-01-07 22:04:01.622,2025-01-07 22:04:01
BR1_3050063821,420,922,1736285234880,Arthur Lanches,100,Varus,4,3,1,1.67,107,8989,8420,6264,11,4,6,False,False,False,6576,0,0,0,0,False,15.4,2025-01-07 21:27:14.880,2025-01-07 21:27:14
BR1_3050051333,420,1614,1736283098499,Arthur Lanches,100,Teemo,12,0,15,27.0,228,12809,33520,16013,18,4,14,False,False,False,16806,2,0,0,0,True,26.9,2025-01-07 20:51:38.499,2025-01-07 20:51:38
BR1_3050036130,420,1651,1736280676209,Arthur Lanches,100,Varus,2,5,6,1.6,209,15210,14243,11043,16,4,6,False,False,False,13626,0,0,0,0,True,27.5,2025-01-07 20:11:16.209,2025-01-07 20:11:16
BR1_3050009759,420,2466,1736276960746,Arthur Lanches,100,Teemo,10,3,14,8.0,344,24538,76835,19999,47,4,3,False,False,False,26126,1,0,0,0,False,41.1,2025-01-07 19:09:20.746,2025-01-07 19:09:20
BR1_3049984863,420,2020,1736273500761,Arthur Lanches,100,Teemo,7,2,4,5.5,290,15227,33575,15940,27,4,14,True,False,False,20307,1,0,0,0,True,33.7,2025-01-07 18:11:40.761,2025-01-07 18:11:40
BR1_3049971658,420,1910,1736271176220,Arthur Lanches,100,Teemo,3,8,6,1.12,210,24557,32371,10966,22,4,14,False,False,False,14159,0,0,0,0,False,31.8,2025-01-07 17:32:56.220,2025-01-07 17:32:56
BR1_3049678215,420,1508,1736202004322,Arthur Lanches,200,Teemo,9,2,4,6.5,219,11191,26001,13849,14,4,14,True,False,False,15428,0,0,0,0,True,25.1,2025-01-06 22:20:04.322,2025-01-06 22:20:04
BR1_3049659326,420,1216,1736199423339,Arthur Lanches,100,Teemo,6,1,3,9.0,136,7258,18741,9296,13,4,14,False,False,False,9393,0,0,0,0,True,20.3,2025-01-06 21:37:03.339,2025-01-06 21:37:03
BR1_3049636918,420,1401,1736196525581,Arthur Lanches,100,Varus,10,2,2,6.0,177,11915,25530,10597,13,4,6,False,False,False,12308,2,0,0,0,True,23.4,2025-01-06 20:48:45.581,2025-01-06 20:48:45
BR1_3049619907,420,1289,1736193842409,Arthur Lanches,100,Teemo,7,0,5,12.0,198,6705,18597,10848,21,4,12,False,False,False,13254,0,0,0,0,True,21.5,2025-01-06 20:04:02.409,2025-01-06 20:04:02
BR1_3049606475,420,1761,1736191445328,Arthur Lanches,100,Ornn,6,9,2,0.89,147,42008,18415,10967,12,4,12,False,False,False,13569,0,0,0,0,False,29.4,2025-01-06 19:24:05.328,2025-01-06 19:24:05
BR1_3049590726,420,1957,1736188909227,Arthur Lanches,200,Teemo,12,4,11,5.75,218,21662,51035,14164,24,4,14,True,False,False,16131,1,0,0,0,True,32.6,2025-01-06 18:41:49.227,2025-01-06 18:41:49
BR1_3049575492,420,1760,1736186064521,Arthur Lanches,100,Varus,8,6,10,3.0,181,18330,29784,12405,24,4,6,False,False,False,13294,0,0,0,0,False,29.3,2025-01-06 17:54:24.521,2025-01-06 17:54:24
BR1_3049559587,420,1986,1736183065748,Arthur Lanches,100,Teemo,6,7,5,1.57,214,21186,28592,13909,24,4,14,False,False,False,16592,0,0,0,0,False,33.1,2025-01-06 17:04:25.748,2025-01-06 17:04:25
BR1_3048942515,420,2158,1736050286513,Arthur Lanches,100,Teemo,7,3,12,6.33,230,20887,39266,14980,23,4,14,False,False,False,17880,0,0,0,0,True,36.0,2025-01-05 04:11:26.513,2025-01-05 04:11:26
BR1_3048827086,420,1560,1736037064907,Arthur Lanches,200,Bard,2,1,4,6.0,34,12549,10841,7015,114,4,14,False,True,False,7091,0,0,0,0,False,26.0,2025-01-05 00:31:04.907,2025-01-05 00:31:04
BR1_3048754811,420,1833,1736029147421,Arthur Lanches,100,Teemo,5,1,13,18.0,253,10844,31602,14475,24,4,14,False,False,False,17120,1,0,0,0,True,30.6,2025-01-04 22:19:07.421,2025-01-04 22:19:07
BR1_3048725868,420,2210,1736026049371,Arthur Lanches,200,Teemo,4,6,7,1.83,270,25061,54671,14994,28,4,6,True,False,False,19445,0,0,0,0,False,36.8,2025-01-04 21:27:29.371,2025-01-04 21:27:29
BR1_3048702724,420,1792,1736023231875,Arthur Lanches,100,Teemo,6,6,9,2.5,205,20408,27322,13347,18,4,14,False,False,False,15203,0,0,0,0,True,29.9,2025-01-04 20:40:31.875,2025-01-04 20:40:31
BR1_3048689243,420,912,1736021632252,Arthur Lanches,200,Chogath,1,2,1,1.0,104,12681,7809,5092,7,4,12,False,False,True,6527,0,0,0,0,False,15.2,2025-01-04 20:13:52.252,2025-01-04 20:13:52
BR1_3048658615,420,1658,1736018170146,Arthur Lanches,200,Teemo,9,1,3,12.0,248,11302,41894,14300,24,4,14,False,False,False,17105,0,0,0,0,True,27.6,2025-01-04 19:16:10.146,2025-01-04 19:16:10
