matchId,queueId,gameDuration,gameStartTimestamp,summonerName,teamId,championName,kills,deaths,assists,kda,totalMinionsKilled,totalDamageTaken,totalDamageDealtToChampions,goldEarned,visionScore,summoner1Id,summoner2Id,firstTowerKill,firstBloodAssist,firstBloodKill,champExperience,doubleKills,tripleKills,quadraKills,pentaKills,win,gameDurationMin,gameStartTime,gameStartTimeFormatted
BR1_3050036130,420,1651,1736280676209,Arthur Lanches,100,Varus,2,5,6,1.6,209,15210,14243,11043,16,4,6,False,False,False,13626,0,0,0,0,True,27.5,2025-01-07 20:11:16.209,2025-01-07 20:11:16
BR1_3050009759,420,2466,1736276960746,Arthur Lanches,100,Teemo,10,3,14,8.0,344,24538,76835,19999,47,4,3,False,False,False,26126,1,0,0,0,False,41.1,2025-01-07 19:09:20.746,2025-01-07 19:09:20
BR1_3049984863,420,2020,1736273500761,Arthur Lanches,100,Teemo,7,2,4,5.5,290,15227,33575,15940,27,4,14,True,False,False,20307,1,0,0,0,True,33.7,2025-01-07 18:11:40.761,2025-01-07 18:11:40
BR1_3049971658,420,1910,1736271176220,Arthur Lanches,100,Teemo,3,8,6,1.12,210,24557,32371,10966,22,4,14,False,False,False,14159,0,0,0,0,False,31.8,2025-01-07 17:32:56.220,2025-01-07 17:32:56
BR1_3049678215,420,1508,1736202004322,Arthur Lanches,200,Teemo,9,2,4,6.5,219,11191,26001,13849,14,4,14,True,False,False,15428,0,0,0,0,True,25.1,2025-01-06 22:20:04.322,2025-01-06 22:20:04
BR1_3049659326,420,1216,1736199423339,Arthur Lanches,100,Teemo,6,1,3,9.0,136,7258,18741,9296,13,4,14,False,False,False,9393,0,0,0,0,True,20.3,2025-01-06 21:37:03.339,2025-01-06 21:37:03
BR1_3049636918,420,1401,1736196525581,Arthur Lanches,100,Varus,10,2,2,6.0,177,11915,25530,10597,13,4,6,False,False,False,12308,2,0,0,0,True,23.4,2025-01-06 20:48:45.581,2025-01-06 20:48:45
BR1_3049619907,420,1289,1736193842409,Arthur Lanches,100,Teemo,7,0,5,12.0,198,6705,18597,10848,21,4,12,False,False,False,13254,0,0,0,0,True,21.5,2025-01-06 20:04:02.409,2025-01-06 20:04:02
BR1_3049606475,420,1761,1736191445328,Arthur Lanches,100,Ornn,6,9,2,0.89,147,42008,18415,10967,12,4,12,False,False,False,13569,0,0,0,0,False,29.4,2025-01-06 19:24:05.328,2025-01-06 19:24:05
BR1_3049590726,420,1957,1736188909227,Arthur Lanches,200,Teemo,12,4,11,5.75,218,21662,51035,14164,24,4,14,True,False,False,16131,1,0,0,0,True,32.6,2025-01-06 18:41:49.227,2025-01-06 18:41:49
BR1_3049575492,420,1760,1736186064521,Arthur Lanches,100,Varus,8,6,10,3.0,181,18330,29784,12405,24,4,6,False,False,False,13294,0,0,0,0,False,29.3,2025-01-06 17:54:24.521,2025-01-06 17:54:24
BR1_3049559587,420,1986,1736183065748,Arthur Lanches,100,Teemo,6,7,5,1.57,214,21186,28592,13909,24,4,14,False,False,False,16592,0,0,0,0,False,33.1,2025-01-06 17:04:25.748,2025-01-06 17:04:25
BR1_3048942515,420,2158,1736050286513,Arthur Lanches,100,Teemo,7,3,12,6.33,230,20887,39266,14980,23,4,14,False,False,False,17880,0,0,0,0,True,36.0,2025-01-05 04:11:26.513,2025-01-05 04:11:26
BR1_3048827086,420,1560,1736037064907,Arthur Lanches,200,Bard,2,1,4,6.0,34,12549,10841,7015,114,4,14,False,True,False,7091,0,0,0,0,False,26.0,2025-01-05 00:31:04.907,2025-01-05 00:31:04
BR1_3048754811,420,1833,1736029147421,Arthur Lanches,100,Teemo,5,1,13,18.0,253,10844,31602,14475,24,4,14,False,False,False,17120,1,0,0,0,True,30.6,2025-01-04 22:19:07.421,2025-01-04 22:19:07
BR1_3048725868,420,2210,1736026049371,Arthur Lanches,200,Teemo,4,6,7,1.83,270,25061,54671,14994,28,4,6,True,False,False,19445,0,0,0,0,False,36.8,2025-01-04 21:27:29.371,2025-01-04 21:27:29
BR1_3048702724,420,1792,1736023231875,Arthur Lanches,100,Teemo,6,6,9,2.5,205,20408,27322,13347,18,4,14,False,False,False,15203,0,0,0,0,True,29.9,2025-01-04 20:40:31.875,2025-01-04 20:40:31
BR1_3048689243,420,912,1736021632252,Arthur Lanches,200,Chogath,1,2,1,1.0,104,12681,7809,5092,7,4,12,False,False,True,6527,0,0,0,0,False,15.2,2025-01-04 20:13:52.252,2025-01-04 20:13:52
BR1_3048658615,420,1658,1736018170146,Arthur Lanches,200,Teemo,9,1,3,12.0,248,11302,41894,14300,24,4,14,False,False,False,17105,0,0,0,0,True,27.6,2025-01-04 19:16:10.146,2025-01-04 19:16:10
BR1_3048632098,420,2139,1736014807741,Arthur Lanches,200,Teemo,10,8,8,2.25,279,26136,37587,17130,25,4,14,False,False,False,18831,2,1,1,0,True,35.6,2025-01-04 18:20:07.741,2025-01-04 18:20:07
BR1_3048279992,420,1148,1735944079853,Arthur Lanches,100,Teemo,3,0,2,5.0,182,6261,13180,8328,12,4,14,False,False,True,10873,0,0,0,0,True,19.1,2025-01-03 22:41:19.853,2025-01-03 22:41:19
BR1_3048258804,420,1669,1735941440304,Arthur Lanches,100,Teemo,7,5,1,1.6,200,15348,20858,12876,19,4,14,True,False,True,14345,0,0,0,0,True,27.8,2025-01-03 21:57:20.304,2025-01-03 21:57:20
BR1_3048235249,420,1705,1735938206596,Arthur Lanches,200,Varus,6,8,3,1.12,201,20695,20959,10354,20,4,14,False,False,False,13260,0,0,0,0,False,28.4,2025-01-03 21:03:26.596,2025-01-03 21:03:26
BR1_3048214045,420,2180,1735935164084,Arthur Lanches,200,Teemo,12,7,15,3.86,265,30270,47437,17185,28,4,14,False,False,False,21018,2,0,0,0,True,36.3,2025-01-03 20:12:44.084,2025-01-03 20:12:44
BR1_3048200520,420,921,1735933327679,Arthur Lanches,200,Teemo,1,3,1,0.67,111,7092,7736,4919,7,6,14,False,False,False,6909,0,0,0,0,False,15.4,2025-01-03 19:42:07.679,2025-01-03 19:42:07
BR1_3048176462,420,2720,1735929698555,Arthur Lanches,100,Teemo,16,3,12,9.33,336,26848,74978,21331,39,4,14,False,False,False,27907,0,0,0,0,True,45.3,2025-01-03 18:41:38.555,2025-01-03 18:41:38
BR1_3048161289,420,1684,1735927247035,Arthur Lanches,100,Teemo,4,0,10,14.0,243,14479,32223,11778,16,4,14,False,False,False,15655,0,0,0,0,True,28.1,2025-01-03 18:00:47.035,2025-01-03 18:00:47
BR1_3048146029,420,1731,1735925067808,Arthur Lanches,200,Teemo,3,5,5,1.6,224,18939,30865,11008,20,4,14,False,False,False,13352,0,0,0,0,False,28.8,2025-01-03 17:24:27.808,2025-01-03 17:24:27
BR1_3047819619,420,2323,1735854270042,Arthur Lanches,100,Teemo,7,5,9,3.2,264,22126,35694,16508,27,4,14,False,False,False,21850,0,0,0,0,True,38.7,2025-01-02 21:44:30.042,2025-01-02 21:44:30
BR1_3047799671,420,1736,1735851696055,Arthur Lanches,100,Teemo,6,9,3,1.0,190,25554,30026,11643,19,4,14,False,False,False,13038,1,0,0,0,False,28.9,2025-01-02 21:01:36.055,2025-01-02 21:01:36
BR1_3047784152,420,1523,1735849384814,Arthur Lanches,100,Teemo,3,3,8,3.67,164,15479,22613,10148,19,4,14,False,False,False,12772,0,0,0,0,True,25.4,2025-01-02 20:23:04.814,2025-01-02 20:23:04
BR1_3047762577,420,2127,1735846577260,Arthur Lanches,200,Teemo,4,8,4,1.0,227,36509,32006,11876,29,4,14,False,False,False,16078,1,0,0,0,False,35.4,2025-01-02 19:36:17.260,2025-01-02 19:36:17
BR1_3047750297,420,1476,1735844701157,Arthur Lanches,200,Teemo,5,2,6,5.5,165,9795,18624,9235,18,4,6,False,False,False,12023,0,0,0,0,True,24.6,2025-01-02 19:05:01.157,2025-01-02 19:05:01
